Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR03454736315533230081,Planned Parenthood Virginia PAC,EIN ID 20-8710245,US,,21,112900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12434913972509999105,"DASH TWO, INC.",EIN ID 46-2715579,"BE, CY, DE, ES, FR, GR, HU, IE, IT, NL, PL, PT, RO, US",,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17767175931316666369,"EXACT DRIVE, INC.",EIN ID 27-1797458,US,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09524787412849393665,CITIZENS ALLIANCE OF IDAHO INC,EIN ID 87-2381622,US,,4,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04544607425356890113,PRESERVE PROTECT AND DEFEND PAC,EIN ID 82-5082150,US,,69,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13971112242578456577,MaryKate For Boise,EIN ID 88-1483968,US,,25,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10444322937212239873,JUGGERNAUT PROJECT LLC,EIN ID 85-0964572,US,,10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06210939287483973633,CARNEGIE ENDOWMENT FOR INTERNATIONAL PEACE,EIN ID 13-0552040,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13654545046597271553,COMMITTEE TO ELECT JON FORD,EIN ID 46-3053263,US,,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11015435664958160897,END CITIZENS UNITED NONFEDERAL,EIN ID 81-0870857,US,,26,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06373068874069311489,314 FORWARD,EIN ID 84-4402916,US,,2,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13808511858858000385,DANIEL WEBSTER FOR CONGRESS,EIN ID 27-2412560,US,,54,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06701831646867357697,REPUBLICAN RED LLC,EIN ID 85-1089427,US,,14,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16110841928420950017,TURTLE MARKETING GROUP COMPANY,EIN ID 82-2110887,US,,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15933130063046770689,CONRAD FOR LEGISLATURE,EIN ID 88-1039654,US,,9,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12110654799339323393,ELISA FOR NM,EIN ID 84-3275725,US,,49,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00311589088366952449,Friends of Oliver Thomas,EIN ID 87-1102188,US,,17,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16969194372341956609,LAFRANCE FOR ALASKA,EIN ID 85-2770824,US,,17,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17196910927035760641,Angela Williams for Justice of the Peace Pct 2,EIN ID 87-1901374,US,,4,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01512840451206414337,FRIENDS OF BETH MEYERS,EIN ID 46-4744594,US,,127,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13116412410644660225,51C Collaborative,EIN ID 88-2235796,US,,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08300558387293192193,AARON MARQUEZ FOR STATE REPRESENTATIVE - DISTRICT 5 MARQUEZ FOR ARIZONA,EIN ID 88-1446145,US,,1,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01387584086570172417,AMERICAN ENCORE,EIN ID 26-4683543,US,,2,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16798902011432009729,Alliance Defending Freedom,EIN ID 54-1660459,"DK, NL, PT, SE, US",,209,217500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06582788244482555905,Olivia Hill Campaign,EIN ID 93-2519039,US,,1,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05620123311368306689,AAMEC INC,EIN ID 83-2851871,US,,111,80600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15105548551540703233,FRIENDS OF ALICE DEWINE,EIN ID 84-3129256,US,,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12396633375677349889,ELECTION FUND OF DAWN ADDIEGO,EIN ID 83-3372116,US,,4,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00179774961504747521,RACHELLE AUD CROWE FOR SENATE,EIN ID 82-2812972,US,,2,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10320045928198701057,CAPITOL RESOURCES INC,EIN ID 42-1513296,US,,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18109449502996824065,OHIO SECRETARY OF STATE,EIN ID 31-1334820,US,,21,370200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08579832691480854529,DAN NEWHOUSE FOR CONGRESS,EIN ID 46-4926319,US,,9,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04485088868080549889,Committee to Elect Robert Farnsworth,EIN ID 27-1791142,US,,6,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18446375050119479297,"LEAGUE OF WOMEN VOTERS OF DANE COUNTY, INC.",EIN ID 39-0892881,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12191719592631992321,KARI CHESNEY FRIENDS OF,EIN ID 84-1955529,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03247778196774453249,COELHO FOR SENATE,EIN ID 88-0597482,US,,9,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06740052354676031489,Jim Garrison Campaign,EIN ID 93-3849122,US,,7,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11687316434366496769,C. SCOTT GROW FOR IDAHO,EIN ID 82-3506020,US,,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16452490152862810113,Lena Taylor for Mayor,EIN ID 84-2487332,US,,3,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18261811303158906881,"For West Virginia's Future, Inc",EIN ID 82-4058689,US,,2,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15573922912787234817,"PARTNERSHIP FOR A BETTER MECKLENBURG, INC.",EIN ID 84-2600379,US,,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02126569768608595969,MCBRIDE FOR DELAWARE,EIN ID 93-1982070,US,,6,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15005624934808420353,Zephyr for New York,EIN ID 47-1058084,US,,36,31100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08205352431358312449,Ashley for Alaska,EIN ID 88-2485523,US,,13,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13491453043740246017,David for Flatbush,EIN ID 87-2429160,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10988414067193937921,WOMEN VOTE!,EIN ID 52-1391360,US,,7,36700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09304912231487504385,JOSIAH HILL FOR SENATE,EIN ID 83-3340296,US,,34,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01021068482520809473,MARC FOR US,EIN ID 87-2361064,US,,35,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06642799657846046721,BRETT CLARK FOR STATE SENATE,EIN ID 93-2946000,US,,11,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07629666078838226945,CURTIS FOR CONGRESS,EIN ID 82-1657501,US,,2,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12016079207164542977,TOGETHER COLORADO,EIN ID 84-0753677,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11186572450798239745,JOHNNY KHAMIS - INDEPENDENT FOR STATE SENATE DISTRICT 15 2020,EIN ID 83-2599236,US,,3,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03672476314033455105,PUBLIC GOOD PROJECTS,EIN ID 46-2717584,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06273989682267160577,JUDGE STEVEN KIRKLAND CAMPAIGN,EIN ID 46-3286761,US,,2,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01023265753429704705,ALLISON SPILLMAN ELECT,EIN ID 92-2377619,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01882980045580926977,HORCH FOR MAINE 2020 CAMPAIGN,EIN ID 84-4307968,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01788404453406146561,BURRELL FOR ARKANSAS,EIN ID 84-2849880,US,,6,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10692020916717617153,CARTER FOR JUDGE COMMITTEE,EIN ID 83-3680800,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00252676980472807425,JUSTICE NOT POLITICS,EIN ID 27-4589051,US,,52,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09881888551665139713,KAHF LLC,EIN ID 85-1770425,US,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17585145459146489857,Women for a Stronger New Jersey,EIN ID 84-3049120,US,,19,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15509123469882163201,WILSON LEADERSHIP PAC,EIN ID 83-3118434,US,,5,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06092621837651410945,COMMITTEE TO PROTECT HEALTH CARE,EIN ID 82-0596008,US,,2,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09579631808757104641,MOORLACH FOR SUPERVISOR 2021,EIN ID 85-3952377,US,,6,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04188823054794620929,COMMITTEE TO ELECT KIMYA M HOLMES,EIN ID 85-2208453,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07296306797680263169,MOORLACH FOR SENATE 2020,EIN ID 81-4537903,US,,14,50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01611602983659765761,GROWTH ENERGY,EIN ID 26-3542537,US,,15,110200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06179414090092380161,MERRITT FOR INDY,EIN ID 83-3094645,US,,21,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13615142707386122241,CINCINNATIANS OPPOSED TO NEW TAXES,EIN ID 93-3287201,US,,1,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15838338073239748609,BROWN - YERKES - DEL BORRELLO FOR WT COUNCIL,EIN ID 88-1237061,US,,6,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08678911883283005441,ALASKANS FOR DAN SULLIVAN,EIN ID 47-2698288,US,,154,140200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15402786126947155969,WOODY THRASHER FOR GOVERNOR 2020,EIN ID 83-4307902,US,,44,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17599698320173826049,JEFF GREENE FOR GOVERNOR,EIN ID 83-0807133,US,,218,104700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07802440071851802625,Amanda Edwards for Congress,EIN ID 93-1859655,US,,3,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08899588265024159745,SOUTHERN POVERTY LAW CENTER,EIN ID 63-0598743,"DE, DK, ES, FI, FR, GR, IE, IT, NL, PL, PT, SE, US",,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06109443987599261697,BELL FOR MISSOURI,EIN ID 93-1649539,US,,2,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12040088417946566657,MARK BLAXILL FOR CONGRESS,EIN ID 87-3945021,US,,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17378886698502455297,McGuire for State Representative,EIN ID 87-4330054,US,,3,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11308169640737243137,"LINCOLN STRATEGY GROUP, LLC",EIN ID 26-1658436,US,,1,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15271311405580550145,Bronga for Anchorage campaign,EIN ID 92-1215061,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06260917794682961921,COMMITTEE TO ELECT BOB BEERS,EIN ID 87-3151587,US,,26,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07249819514777370625,Center Forward Foundation,EIN ID 85-1095654,US,,6,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16233005298128781313,WILSON FOR SENATE,EIN ID 88-2285797,US,,5,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02666971693481721857,Faithful Citizens Network,EIN ID 87-0819223,"AT, DE, FI, FR, IE, SE, US",,37,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11421604056351637505,JOSH FOR STATE REPRESENTATIVE,EIN ID 81-2385369,US,,5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08901840064837844993,TAKIS FOR ARLINGTON,EIN ID 85-0977110,US,,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06958019814644252673,NoLabels.Com Inc,EIN ID 93-4310372,US,,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10011977372984672257,U.S. CONCEALED CARRY ASSOCIATION FOR SAVING LIVES,EIN ID 86-2678935,US,,22,113400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17803204728335630337,REPUBLICAN SENATE CAMPAIGN COMMITTEE,EIN ID 31-6153657,US,,325,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13225295707113521153,LORIE HONOR FOR BOROUGH PRESIDENT,EIN ID 86-1552972,US,,1,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10255604719925854209,TSMNJEC24 INC,EIN ID 93-4148789,US,,2,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06111860095681822721,"NEIL ROSEKRANS, LLC",EIN ID 27-1479184,US,,28,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14380469011534053377,NC WARN INCORPORATED,EIN ID 56-1734433,US,,259,299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10700183691042226177,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,EIN ID 38-4108034,US,,91,326700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12475446369156333569,POOLHOUSE AGENCY LLC,EIN ID 46-3943724,US,,12,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08872931979998265345,DADE PHELAN CAMPAIGN,EIN ID 85-3852715,US,,11,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04373470639516811265,FAIRVOTE MINNESOTA,EIN ID 01-0911420,US,,25,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15600944510551457793,PhRMA,EIN ID 53-0241211,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,263,817300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17740154333552443393,REP. ABBY FINKENAUER - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,10,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17944308113544839169,DR. DAVE FOR ILLINOIS,EIN ID 93-2180001,US,,25,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15998981669860147201,COMMITTEE TO PROTECT ACCESS TO QUALITY DENTAL CARE,EIN ID 88-1001547,US,,17,42400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10790255683589636097,COMMITTEE TO ELECT KRISTEN ARUTE,EIN ID 81-3590202,US,,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14199218024388493313,Majority Forward Fund,EIN ID 83-3690373,US,,2,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00450835364077109249,METRO SW COMMUNITY FIRST PAC,EIN ID 84-3491400,US,,5,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08692307989358444545,LORENA FOR ARIZONA % LORENA AUSTIN,EIN ID 88-0666467,US,,13,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16290096408608899073,UNITED DEMOCRACY PROJECT,EIN ID 87-4162668,US,,172,704400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07513398702795390977,COMMITTEE TO RETAIN ALAN CURTIS AS PROBATE JUDGE,EIN ID 88-1833554,US,,7,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14288087151215116289,Independent Alaska,EIN ID 85-2803383,US,,2,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12011575607537172481,FRIENDS OF LATONYA JOHNSON,EIN ID 45-4846658,US,,9,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13516143195817246721,Unite The Country Now,EIN ID 87-1392503,US,,8,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14290434058784604161,Kavanagh for New York,EIN ID 82-2474316,US,,6,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01551965472969195521,"SANDY STIMPSON FOR MAYOR, CITY OF MOBILE",EIN ID 46-0937462,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10250668153235308545,MI FAMILIA VOTA,EIN ID 81-0668995,US,,7,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01347051689923837953,CATHERINE STEEL FOR STATE REPRESENTATIVE,EIN ID 84-4115731,US,,96,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07421038901428486145,BACK THE BADGE PAC,EIN ID 83-0584889,US,,2,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02972006730474455041,KOS MEDIA LLC,EIN ID 71-1026233,US,,362,829000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08718599854999207937,COLOR OF CHANGE PAC,EIN ID 30-0505290,US,,101,53800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00991886550566436865,New York State Association of REALTORS® Fund,EIN ID 46-1222058,US,,27,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16610920776173879297,DUVAL COUNTY REPUBLICAN EXECUTIVE COMMITTEE DUVAL COUNTY REPUBLICAN PARTY INC.,EIN ID 59-1433860,US,,18,50500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04461793583942336513,Friends of Tom Mehaffie,EIN ID 81-1026972,US,,35,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06173660002146844673,Bobby K for County Council,EIN ID 46-4498881,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03016772281247465473,Colure Media Inc.,EIN ID 26-4433323,US,,29,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03901678102777954305,HERNDON FOR NEW MEXICO,EIN ID 87-1453699,US,,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02930497898783178753,Arizona Students' Association,EIN ID 86-0893801,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17785190329826148353,"GREEN PLANET 21, INC.",EIN ID 94-2970034,US,,14,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15492657183744589825,KIM HEALY For CT,EIN ID 84-5126130,US,,9,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01888001412105764865,ASSOCIATION OF MATURE AMERICAN CITIZENS INC,EIN ID 36-4677190,US,,3,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06812169837737934849,People for Rebecca Kleefisch,EIN ID 86-2558841,US,,17,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02161358797547765761,FRENCH HILL FOR ARKANSAS,EIN ID 46-4138546,US,,23,31800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17630298862646198273,Trusted Messenger Marketing LLC,EIN ID 85-2159095,US,,7,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01565470946091859969,VARGAS FOR CONGRESS % JESSICA LATHROP,EIN ID 87-1442969,US,,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18339334844376416257,FLORIDA CONSUMERS FIRST,EIN ID 83-0694630,US,,7,64200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13434353205886582785,COMMITTEE TO ELECT BODE,EIN ID 87-3585746,US,,14,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02536237493196423169,Weingart for Better Government,EIN ID 85-4332873,US,,3,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14198269695609536513,"Affordable Energy Fund, LLC",EIN ID 88-3661139,US,,2,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09233357389141377025,Friends of Tom James,EIN ID 84-2266568,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05684126639135391745,"JOB CREATORS NETWORK, INC.",EIN ID 45-4848799,US,,58,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01360562488805949441,FRIENDS OF GENE YAW FOR SENATE,EIN ID 46-3001951,US,,16,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09597646207266586625,UNTERMAN FOR CONGRESS INC.,EIN ID 84-1963165,US,,6,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18373707776883949569,PIERCE FOR INDIANA,EIN ID 84-4750978,US,,5,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01907668273512579073,Elissa Slotkin for Michigan,EIN ID 92-2344178,US,,18,84300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04413158611233013761,"VICI MEDIA, LLC",EIN ID 47-2894289,US,,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02851253965465583617,"DATA GENOMIX, INC.",EIN ID 81-2349382,US,,571,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11714338032130719745,FRIENDS OF F MICHAEL HIGGINBOTHAM,EIN ID 84-3615635,US,,4,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06778392840532656129,"SUCCESS ACADEMY CHARTER SCHOOLS, INC.",EIN ID 20-5298861,US,,8,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01135382507437424641,INSTITUTE FOR POLITICAL INNOVATION,EIN ID 84-5104658,US,,6,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05851517698097283073,ELSIE ARNTZEN FOR CONGRESS,EIN ID 93-2880973,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08012379138432172033,Friends of Harry Bronson,EIN ID 16-1620805,US,,3,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13072801690678198273,MCPAC,EIN ID 81-0767535,US,,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14232779723473158145,Colorado Succeeds,EIN ID 75-3221270,US,,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18259111933393240065,STRONG COLORADO FOR ALL,EIN ID 84-2587824,US,,4,41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15051505356012257281,CATCH DIGITAL STRATEGY LLC,EIN ID 46-1207752,US,,6,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17942816316784115713,SNYDER FOR AK HOUSE,EIN ID 84-3424844,US,,12,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08237559119800696833,MCDONALD FOR ASSEMBLY,EIN ID 45-5212860,US,,2,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06850450434570584065,FRIENDS OF MEGHAN SCHROEDER,EIN ID 83-1669394,US,,6,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03657398298764902401,GLOBAL GROWTH HOLDINGS INC.,EIN ID 56-1996384,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12286713445901926401,WASHINGTON COUNTY GOOD GOVERNMENT PAC,EIN ID 93-3272308,US,,2,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14265992533774434305,JONATHAN GRACIA COMMITTEE TO ELECT FOR STATE REPRESENTATIVE DIST 38,EIN ID 87-3831041,US,,81,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01294562688440991745,FRIENDS OF GORDON SHORT,EIN ID 47-1356835,US,,31,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02909040173452886017,Fossella for BP,EIN ID 86-3150936,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
