Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR16780887612922527745,SHANNON HUTCHESON FOR CONGRESS,FEC ID C00707026,US,,13,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17896267392510590977,VoteVets,FEC ID C00418897,US,,223,1618200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16698978394699726849,BETSY RADER FOR CONGRESS,FEC ID C00637967,US,,5,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13323050296641847297,"We Deserve Better, Inc.",FEC ID C00858779,US,,605,614900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17857247923864076289,MIKE BROIHIER FOR SENATE,FEC ID C00711556,US,,4,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01201874992090841089,Mike Pence for President,FEC ID C00842039,US,,17,43900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11295503266785263617,KAREN CARTER PETERSON FOR CONGRESS,FEC ID C00763235,US,,4,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11245765002876944385,Kroemer for Congress,FEC ID C00837682,US,,3,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10489358933485944833,KRISTI FOR CONGRESS,FEC ID C00476853,US,,24,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05597689150993072129,JASMINE BEACH-FERRARA FOR CONGRESS,FEC ID C00771360,US,,18,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13056856229454807041,NORTH DAKOTA STRONG INC,FEC ID C00826271,US,,17,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17141540895850496001,HOLLY MCCORMACK FOR CONGRESS,FEC ID C00767798,US,,31,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06116782815397806081,CAPTAIN HIGGINS FOR CONGRESS,FEC ID C00617662,US,,2,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16650283223728783361,MARK CONGRESS 2020,FEC ID C00704429,US,,26,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15880167687448428545,"TUBERVILLE FOR SENATE, INC.",FEC ID C00701672,US,,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16342289400945704961,DEFAZIO FOR CONGRESS,FEC ID C00215905,US,,100,67900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16819935050396073985,TEAM ELISE,FEC ID C00830679,US,,12,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03391685920750043137,ALEXANDRA OWENSBY FOR THE PEOPLE,FEC ID C00709204,US,,54,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16734628409962921985,PALLONE FOR CONGRESS,FEC ID C00226928,US,,21,140900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13804008259230629889,GILLIBRAND FOR SENATE,FEC ID C00413914,US,,22,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11146884479082037249,SOLOMON RAJPUT FOR CONGRESS,FEC ID C00717983,US,,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13186170685350739969,RP4BIDEN,FEC ID C00752881,US,,35,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01965506673942462465,Charlene for Congress 2024,FEC ID C00855056,US,,47,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06115519270379061249,EMPOWERING WELLNESS INC.,FEC ID C90017823,US,,15,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11700827233248608257,HIMES FOR CONGRESS,FEC ID C00434191,US,,118,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11690975609063735297,LISA BROWN FOR CONGRESS,FEC ID C00654400,US,,44,124300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17474441955537584129,43 ALUMNI FOR AMERICA,FEC ID C00747592,US,,1,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07367519966788059137,TEDESCHI FOR CONGRESS,FEC ID C00658492,US,,6,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07568774575136178177,MAGGIE FOR NH,FEC ID C00588772,US,,747,1029000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06460149679593095169,JOAQUIN BELTRAN FOR CONGRESS 2024,FEC ID C00860338,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02783195879333429249,Anita For Congress,FEC ID C00851659,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02881934737927045121,ALAINA SHEARER FOR CONGRESS,FEC ID C00724047,US,,99,31400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10299348377720061953,Geoffrey Grammer for U.S. Congress,FEC ID C00848010,US,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04124878207302238209,Monica for Congress,FEC ID C00765719,US,,41,33700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03638646712068734977,Penzo for Congress,FEC ID C00855965,US,,1,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08710437080674598913,KATHY MANNING FOR CONGRESS,FEC ID C00662577,US,,39,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02682871731130990593,SCHUPP FOR CONGRESS,FEC ID C00729558,US,,30,77600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18349768934846103553,FRIENDS OF CHERI BUSTOS,FEC ID C00498568,US,,25,135300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17479310867903283201,Kermit Jones for Congress,FEC ID C00786087,US,,20,126500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03296265903645130753,GINA ORTIZ JONES FOR CONGRESS,FEC ID C00652297,US,,40,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06999069222273810433,"OUR FUTURE IN AMERICA, INC.",FEC ID C00629592,US,,33,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01272119147857182721,VAL DEMINGS FOR CONGRESS,FEC ID C00590489,US,,35,38300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00689108536067620865,SCHOLTEN FOR CONGRESS,FEC ID H0MI03316,US,,17,113600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14558361196815187969,GREITENS FOR US SENATE,FEC ID C00774059,US,,4,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09538338824942256129,"JOHN JAMES FOR CONGRESS, INC.",FEC ID C00803502,US,,13,60900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10754125216104841217,August Pfluger for Congress,FEC ID C00719294,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04813716263509426177,DAVID TRONE FOR MARYLAND,FEC ID C00653196,US,,176,2373200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00782705940850802689,AFC VICTORY FUND,FEC ID C00846683,US,,60,643800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11881398928366632961,WYDEN FOR SENATE,FEC ID C00308676,US,,64,134100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02794848159967215617,STUTZMAN FOR CONGRESS,FEC ID C00838110,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17015074793545793537,SENATE GEORGIA BATTLEGROUND FUND,FEC ID C00736967,US,,5,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07520528760823611393,NOEM VICTORY FUND,FEC ID C00779850,US,,12,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00116969757814554625,Normoyle for Congress,FEC ID C00792077,US,,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09345409443761750017,"WFW ACTION FUND, INC.",FEC ID C00698936,US,,9,36400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10324509739249041409,JOANNA WEISS FOR CONGRESS,FEC ID C00832584,US,,18,227400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09205833039685353473,TERRI SEWELL FOR CONGRESS,FEC ID C00458976,US,,11,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03764640264891662337,JESSE COLVIN FOR CONGRESS,FEC ID C00657650,US,,16,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13749965063702183937,RUDEN FOR CONGRESS,FEC ID C00734087,US,,18,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07169361583183757313,TEXAS DEMOCRATIC PARTY,FEC ID C00099267,US,,3,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10813152119884873729,NANCY MACE FOR CONGRESS,FEC ID H0SC01394,US,,5,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08039814186928177153,EVAN LOW FOR CONGRESS,FEC ID C00858969,US,,1,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00374274170411810817,WE ARE GREAT AGAIN PAC,FEC ID C00683813,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05931716110587002881,CITIZENS TO ELECT RUSTY CROWE TO CONGRESS,FEC ID C00738930,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00171612187180138497,COMMITTEE TO ELECT SHANNON LISS-RIORDAN,FEC ID C00703314,US,,26,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14997642102433644545,"HURD FOR AMERICA, INC.",FEC ID C00843540,"LT, LV, US",,1214,334500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17823410728397176833,NEXTGEN CLIMATE ACTION COMMITTEE & LCV VICTORY FUND,FEC ID C00547349,US,,7,35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04706737011942227969,DAGA PAC,FEC ID C00638320,US,,23,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18394276547063185409,DEGROOT FOR CONGRESS,FEC ID C00790865,US,,6,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16074187784163688449,Bryan Jones for Congress,FEC ID C00793828,US,,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15990550958295744513,MAYRA FLORES FOR CONGRESS,FEC ID C00768994,US,,39,97600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08798760025100124161,BILL CASSIDY FOR US SENATE,FEC ID C00543983,US,,43,74600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07895285548120539137,SWALWELL FOR AMERICA,FEC ID C00701698,US,,1618,109600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03399932532836270081,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,FEC ID C00488486,US,,5,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13533792281588400129,OREGON RIGHT TO LIFE VICTORY PAC,FEC ID C00592303,US,,7,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09532344012669714433,WILLIAM SANCHEZ FOR US SENATE,FEC ID C00765750,US,,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11480372128222543873,DARRELL ISSA FOR CONGRESS,FEC ID C00721332,US,,49,59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02935977933455491073,ROHRABACHER FOR CONGRESS,FEC ID C00224691,US,,2,72500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13916598249914892289,FUTURE FUND PAC,FEC ID C00691402,US,,6,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14538176018755092481,PACtheBench,FEC ID C00820316,US,,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15161703256071077889,BEST OF AMERICA PAC,FEC ID C00842344,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03355657123731079169,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,FEC ID C00695320,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,33,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01486663278372323329,DR MANNY FOR US SENATE,FEC ID C00708628,US,,24,45200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04367805955610509313,"HONOR PENNSYLVANIA, INC",FEC ID C00798116,US,,7,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11159305043465732097,DEFEAT EXTREMISTS,FEC ID C00829754,US,,7,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05756376510269227009,George Whitesides for Congress,FEC ID C00834028,US,,21,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06232612860690694145,MANCHIN FOR WEST VIRGINIA,FEC ID C00486563,US,,35,38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13029389123322904577,COLORADO DEMOCRATIC PARTY,FEC ID C00161786,US,,33,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01566883646734860289,PATRIOTIC AMERICANS PAC,FEC ID C00637009,US,,4,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10321881322343104513,KOPSER FOR CONGRESS,FEC ID C00641191,US,,12,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13073664532428095489,"Wayne Johnson for Congress, Inc.",FEC ID C00797464,US,,25,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00086043794260099073,MALCOLM PAC,FEC ID C00769901,US,,15,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11705330832875978753,LARSON FOR SENATE,FEC ID C00780643,US,,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11922936484799184897,Matthew Hoh for Senate,FEC ID C00789842,US,,24,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17749664284498984961,HOOSIERS FOR HALE,FEC ID C00711887,US,,46,78700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05695277130150051841,BECKER FOR CONGRESS,FEC ID C00769414,US,,37,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05055005395894927361,Elise for Congress,FEC ID C00547893,US,,338,278900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12842036980514553857,George Latimer for Congress,FEC ID C00859041,US,,6,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07319190108555444225,Bryan Smith for Idaho Inc,FEC ID C00790287,US,,31,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12546415652841193473,MIKE FRANCE CT2,FEC ID C00768689,US,,25,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04640674230176841729,ESSHAKI FOR CONGRESS,FEC ID C00792754,US,,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12152177855962284033,MARIAH PHILLIPS FOR CONGRESS,FEC ID C00639641,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10926208097340882945,CRISTINA FOR TEXAS,FEC ID C00715409,US,,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18344001996358418433,MICHIGAN REPUBLICAN PARTY,FEC ID C00041160,US,,169,392800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00765123100655222785,MAZI FOR CONGRESS,FEC ID C00860429,US,,11,42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07103154765395132417,CONGRESSIONAL LEADERSHIP FUND,FEC ID C00504530,US,,5646,14292500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01086208224274677761,VICTORIA SPARTZ FOR CONGRESS,FEC ID C00737767,US,,11,40700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11830808474227310593,JEFF FORTENBERRY FOR UNITED STATES CONGRESS,FEC ID C00395467,US,,21,59800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01429607695861678081,TEXANS FOR MORGAN LUTTRELL,FEC ID C00781112,US,,57,96300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09354451827388579841,MALONEY FOR CONGRESS,FEC ID C00273169,US,,97,136600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14502066201473056769,UNITED FOR PROGRESS PAC,FEC ID C00627141,US,,61,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17066267745697398785,Kennedy for Congress,FEC ID C00856526,US,,6,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13176846826747199489,Progress Pinellas,FEC ID C00792333,US,,4,158200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15650484106452533249,SIFTON FOR US SENATE,FEC ID C00768465,US,,5,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05677765483332370433,"WITH HONOR FUND, INC.",FEC ID C00659011,US,,639,564200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02932157611585306625,Banks for Senate,FEC ID C00577999,US,,17,40800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16733687709045882881,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,FEC ID C00019331,US,,11,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17034781340450422785,PAT RYAN FOR CONGRESS,FEC ID C00815290,US,,18,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15317217734027116545,ROSKAM FOR CONGRESS COMMITTEE,FEC ID C00410969,US,,153,37100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13006871125186052097,AMERICAN BRIDGE 21ST CENTURY,FEC ID C00492140,US,,196,1941100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02276909773045628929,NEW DEMOCRAT COALITION ACTION FUND,FEC ID C00409730,US,,10,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03162367652492476417,DEB FISCHER FOR US SENATE INC,FEC ID C00498907,US,,87,67100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02486965147340374017,PETE AGUILAR FOR CONGRESS,FEC ID C00510461,US,,35,157800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14452526605571981313,AMERICAN POTENTIAL,FEC ID C90015785,US,,30,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06761867902321688577,LEADERS WE DESERVE,FEC ID C00843110,US,,4,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15258670938871300097,Our American Century,FEC ID C00532630,US,,376,390300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16680963996190244865,MOE BROWN FOR CONGRESS,FEC ID C00736694,US,,9,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18280259733883453441,Toby Anderson for Congress Inc.,FEC ID C00800482,US,,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17113342442687430657,BARRASSO FOR SENATE,FEC ID C00310482,US,,4,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04756276607843303425,DEMOCRATIC FRONTLINE,FEC ID C00686352,US,,7,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11290191285593309185,HAFIF FOR CONGRESS,FEC ID C00848507,US,,5,66700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15436304738919907329,American Bankers Association PAC (BANKPAC),FEC ID C00004275,US,,9,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09614499521497137153,Dolan For Ohio,FEC ID C00790386,US,,5,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17095295161908330497,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,FEC ID C00639591,US,,239,595700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16860298190971207681,HOLLAND FOR KANSAS,FEC ID C00790469,US,,7,56600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04495067829455814657,ANNE MARIE WARD FOR CONGRESS,FEC ID C00725689,US,,13,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13276242677898149889,GIFFORDS PAC,FEC ID C00540443,US,,75,156700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00918365300393508865,"KEVIN ABEL FOR CONGRESS, INC.",FEC ID C00658625,US,,9,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05043652903978401793,COLIN VAN OSTERN FOR CONGRESS,FEC ID C00874636,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01787199972777656321,Marianne Williamson for President,FEC ID C00834424,US,,10,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16002434514328485889,Friends of Tim Moore,FEC ID C00856005,US,,11,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04674451227382120449,J STREET,FEC ID C90014028,US,,15,52400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12101647600084582401,RANA ABDELHAMID FOR CONGRESS,FEC ID C00776658,US,,7,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08543803894461890561,FRIENDS OF JOHN BARRASSO,FEC ID C00436386,US,,66,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04945427792192864257,JOE EDWARD COLLINS III,FEC ID H0CA43108,US,,283,800300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07595198038574891009,Suraj Patel 2022,FEC ID C00720912,US,,80,53100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06130865154167930881,Kentucky State Democratic Central Executive Committee,FEC ID C00011197,US,,28,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11209934873865224193,SECUREAMERICANOW.ORG,FEC ID C90014176,US,,6,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02262273074256674817,MICHELLE VALLEJO FOR CONGRESS,FEC ID C00797217,US,,8,88800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12285450759876640769,RICK NEAL FOR CONGRESS,FEC ID C00652651,US,,21,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07107155613330702337,STEVE CHABOT FOR CONGRESS,FEC ID C00301838,US,,47,64700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14448023005944610817,REPUBLICAN PARTY OF WISCONSIN,FEC ID C00074450,US,,39,56600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03559591241916088321,TIM RYAN FOR OHIO,FEC ID C00777771,US,,245,3593800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01295899900738797569,"Committee to Elect Brent Hatch, Inc.",FEC ID C00864629,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04175312255912509441,"CLEARPATH ACTION FUND, INC.",FEC ID C00608943,US,,3,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17688171279217065985,Royce White For Congress,FEC ID H2MN05190,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03028060554812981249,Derek Marshall for Congress,FEC ID C00765461,US,,5,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18358638695147372545,DenOtter for Congress,FEC ID C00788588,US,,30,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17414146112259883009,"STEIL FOR WISCONSIN, INC.",FEC ID C00677286,US,,154,187600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05499370546359435265,MIKE BRAUN FOR INDIANA,FEC ID C00653147,US,,61,90200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10104666478084096001,Jason Smith for Senate,FEC ID C00541862,US,,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01955402952357183489,Tim Reichert for Congress,FEC ID C00802496,US,,2,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08278091516447031297,ROSS FOR MAINE,FEC ID C00726182,US,,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05349907333726076929,JOE CUNNINGHAM FOR CONGRESS,FEC ID C00650507,US,,125,228400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08248447033694748673,"LAUREL LEE FOR CONGRESS, INC.",FEC ID C00815373,US,,3,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13544113946994147329,Maxwell Alejandro Frost for Congress,FEC ID C00786822,US,,13,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12337224494685880321,WFP NATIONAL PAC,FEC ID C00606962,US,,23,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09626224679136002049,America Leads Action Inc.,FEC ID C00864926,US,,2,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02370359465313566721,CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE,FEC ID C00310318,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16938513599880495105,OLSON FOR CONGRESS COMMITTEE,FEC ID C00437913,US,,18,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
